provider,OeMnemonic,ProviderMnemonic,indicator_id,indicator_name,haver_description,haver_long_source,haver_discontinued,date,value
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,1996-04-01,270.48
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,1996-05-01,271.23
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,1996-06-01,267.24
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,1996-07-01,264.94
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,1996-08-01,268.39
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,1996-09-01,267.83
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,1996-10-01,261.85
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,1996-11-01,255.47
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,1996-12-01,257.44
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,1997-01-01,260.2
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,1997-02-01,262.89
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,1997-03-01,258.13
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,1997-04-01,260.62
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,1997-05-01,260.08
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,1997-06-01,258.09
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,1997-07-01,261.72
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,1997-08-01,266.37
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,1997-09-01,266.8
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,1997-10-01,264.44
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,1997-11-01,251.8
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,1997-12-01,259.9
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,1998-01-01,259.23
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,1998-02-01,249.72
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,1998-03-01,247.28
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,1998-04-01,249.3
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,1998-05-01,247.23
