provider,OeMnemonic,ProviderMnemonic,indicator_id,indicator_name,haver_description,haver_long_source,haver_discontinued,date,value
haver-local,,C273B6RU@IFS,C273B6RU@IFS,Mexico: BOP: Reserves/Related Items: Credit & Loans from the IMF (Mil.US$),,International Monetary Fund,False,1991,160.0
haver-local,,C273B6RU@IFS,C273B6RU@IFS,Mexico: BOP: Reserves/Related Items: Credit & Loans from the IMF (Mil.US$),,International Monetary Fund,False,1992,-572.0
haver-local,,C273B6RU@IFS,C273B6RU@IFS,Mexico: BOP: Reserves/Related Items: Credit & Loans from the IMF (Mil.US$),,International Monetary Fund,False,1993,-1175.0
haver-local,,C273B6RU@IFS,C273B6RU@IFS,Mexico: BOP: Reserves/Related Items: Credit & Loans from the IMF (Mil.US$),,International Monetary Fund,False,1994,-1198.0
haver-local,,C273B6RU@IFS,C273B6RU@IFS,Mexico: BOP: Reserves/Related Items: Credit & Loans from the IMF (Mil.US$),,International Monetary Fund,False,1995,11950.0
haver-local,,C273B6RU@IFS,C273B6RU@IFS,Mexico: BOP: Reserves/Related Items: Credit & Loans from the IMF (Mil.US$),,International Monetary Fund,False,1996,-2057.0
haver-local,,C273B6RU@IFS,C273B6RU@IFS,Mexico: BOP: Reserves/Related Items: Credit & Loans from the IMF (Mil.US$),,International Monetary Fund,False,1997,-3485.0
haver-local,,C273B6RU@IFS,C273B6RU@IFS,Mexico: BOP: Reserves/Related Items: Credit & Loans from the IMF (Mil.US$),,International Monetary Fund,False,1998,-1074.0
haver-local,,C273B6RU@IFS,C273B6RU@IFS,Mexico: BOP: Reserves/Related Items: Credit & Loans from the IMF (Mil.US$),,International Monetary Fund,False,1999,-3681.0
haver-local,,C273B6RU@IFS,C273B6RU@IFS,Mexico: BOP: Reserves/Related Items: Credit & Loans from the IMF (Mil.US$),,International Monetary Fund,False,2000,-4288.0
haver-local,,C273B6RU@IFS,C273B6RU@IFS,Mexico: BOP: Reserves/Related Items: Credit & Loans from the IMF (Mil.US$),,International Monetary Fund,False,2001,0.0
haver-local,,C273B6RU@IFS,C273B6RU@IFS,Mexico: BOP: Reserves/Related Items: Credit & Loans from the IMF (Mil.US$),,International Monetary Fund,False,2002,0.0
haver-local,,C273B6RU@IFS,C273B6RU@IFS,Mexico: BOP: Reserves/Related Items: Credit & Loans from the IMF (Mil.US$),,International Monetary Fund,False,2003,0.0
haver-local,,C273B6RU@IFS,C273B6RU@IFS,Mexico: BOP: Reserves/Related Items: Credit & Loans from the IMF (Mil.US$),,International Monetary Fund,False,2004,0.0
haver-local,,C273B6RU@IFS,C273B6RU@IFS,Mexico: BOP: Reserves/Related Items: Credit & Loans from the IMF (Mil.US$),,International Monetary Fund,False,2005,0.0
haver-local,,C273B6RU@IFS,C273B6RU@IFS,Mexico: BOP: Reserves/Related Items: Credit & Loans from the IMF (Mil.US$),,International Monetary Fund,False,2006,0.0
haver-local,,C273B6RU@IFS,C273B6RU@IFS,Mexico: BOP: Reserves/Related Items: Credit & Loans from the IMF (Mil.US$),,International Monetary Fund,False,2007,0.0
haver-local,,C273B6RU@IFS,C273B6RU@IFS,Mexico: BOP: Reserves/Related Items: Credit & Loans from the IMF (Mil.US$),,International Monetary Fund,False,2008,0.0
haver-local,,C273B6RU@IFS,C273B6RU@IFS,Mexico: BOP: Reserves/Related Items: Credit & Loans from the IMF (Mil.US$),,International Monetary Fund,False,2009,0.0
haver-local,,C273B6RU@IFS,C273B6RU@IFS,Mexico: BOP: Reserves/Related Items: Credit & Loans from the IMF (Mil.US$),,International Monetary Fund,False,2010,0.0
haver-local,,C273B6RU@IFS,C273B6RU@IFS,Mexico: BOP: Reserves/Related Items: Credit & Loans from the IMF (Mil.US$),,International Monetary Fund,False,2011,0.0
haver-local,,C273B6RU@IFS,C273B6RU@IFS,Mexico: BOP: Reserves/Related Items: Credit & Loans from the IMF (Mil.US$),,International Monetary Fund,False,2012,0.0
haver-local,,C273B6RU@IFS,C273B6RU@IFS,Mexico: BOP: Reserves/Related Items: Credit & Loans from the IMF (Mil.US$),,International Monetary Fund,False,2013,0.0
haver-local,,C273B6RU@IFS,C273B6RU@IFS,Mexico: BOP: Reserves/Related Items: Credit & Loans from the IMF (Mil.US$),,International Monetary Fund,False,2014,0.0
haver-local,,C273B6RU@IFS,C273B6RU@IFS,Mexico: BOP: Reserves/Related Items: Credit & Loans from the IMF (Mil.US$),,International Monetary Fund,False,2015,0.0
haver-local,,C273B6RU@IFS,C273B6RU@IFS,Mexico: BOP: Reserves/Related Items: Credit & Loans from the IMF (Mil.US$),,International Monetary Fund,False,2016,0.0
haver-local,,C273B6RU@IFS,C273B6RU@IFS,Mexico: BOP: Reserves/Related Items: Credit & Loans from the IMF (Mil.US$),,International Monetary Fund,False,2017,0.0
haver-local,,C273B6RU@IFS,C273B6RU@IFS,Mexico: BOP: Reserves/Related Items: Credit & Loans from the IMF (Mil.US$),,International Monetary Fund,False,2018,0.0
haver-local,,C273B6RU@IFS,C273B6RU@IFS,Mexico: BOP: Reserves/Related Items: Credit & Loans from the IMF (Mil.US$),,International Monetary Fund,False,2019,0.0
haver-local,,C273B6RU@IFS,C273B6RU@IFS,Mexico: BOP: Reserves/Related Items: Credit & Loans from the IMF (Mil.US$),,International Monetary Fund,False,2020,0.0
haver-local,,C273B6RU@IFS,C273B6RU@IFS,Mexico: BOP: Reserves/Related Items: Credit & Loans from the IMF (Mil.US$),,International Monetary Fund,False,2021,0.0
haver-local,,C273B6RU@IFS,C273B6RU@IFS,Mexico: BOP: Reserves/Related Items: Credit & Loans from the IMF (Mil.US$),,International Monetary Fund,False,2022,0.0
haver-local,,C273B6RU@IFS,C273B6RU@IFS,Mexico: BOP: Reserves/Related Items: Credit & Loans from the IMF (Mil.US$),,International Monetary Fund,False,2023,0.0
haver-local,,C273B6RU@IFS,C273B6RU@IFS,Mexico: BOP: Reserves/Related Items: Credit & Loans from the IMF (Mil.US$),,International Monetary Fund,False,2024,0.0
haver-local,,C273B6SC@IFS,C273B6SC@IFS,Mexico: BOP: Services: Credit (Mil.US$),,International Monetary Fund,False,1990,11646.0
haver-local,,C273B6SC@IFS,C273B6SC@IFS,Mexico: BOP: Services: Credit (Mil.US$),,International Monetary Fund,False,1991,12919.0
haver-local,,C273B6SC@IFS,C273B6SC@IFS,Mexico: BOP: Services: Credit (Mil.US$),,International Monetary Fund,False,1992,14018.0
haver-local,,C273B6SC@IFS,C273B6SC@IFS,Mexico: BOP: Services: Credit (Mil.US$),,International Monetary Fund,False,1993,14929.0
haver-local,,C273B6SC@IFS,C273B6SC@IFS,Mexico: BOP: Services: Credit (Mil.US$),,International Monetary Fund,False,1994,16124.3
haver-local,,C273B6SC@IFS,C273B6SC@IFS,Mexico: BOP: Services: Credit (Mil.US$),,International Monetary Fund,False,1995,14704.0
haver-local,,C273B6SC@IFS,C273B6SC@IFS,Mexico: BOP: Services: Credit (Mil.US$),,International Monetary Fund,False,1996,16582.6
haver-local,,C273B6SC@IFS,C273B6SC@IFS,Mexico: BOP: Services: Credit (Mil.US$),,International Monetary Fund,False,1997,19455.8
haver-local,,C273B6SC@IFS,C273B6SC@IFS,Mexico: BOP: Services: Credit (Mil.US$),,International Monetary Fund,False,1998,11462.7
haver-local,,C273B6SC@IFS,C273B6SC@IFS,Mexico: BOP: Services: Credit (Mil.US$),,International Monetary Fund,False,1999,11535.7
haver-local,,C273B6SC@IFS,C273B6SC@IFS,Mexico: BOP: Services: Credit (Mil.US$),,International Monetary Fund,False,2000,13480.2
haver-local,,C273B6SC@IFS,C273B6SC@IFS,Mexico: BOP: Services: Credit (Mil.US$),,International Monetary Fund,False,2001,12445.6
haver-local,,C273B6SC@IFS,C273B6SC@IFS,Mexico: BOP: Services: Credit (Mil.US$),,International Monetary Fund,False,2002,15571.2
haver-local,,C273B6SC@IFS,C273B6SC@IFS,Mexico: BOP: Services: Credit (Mil.US$),,International Monetary Fund,False,2003,15841.4
haver-local,,C273B6SC@IFS,C273B6SC@IFS,Mexico: BOP: Services: Credit (Mil.US$),,International Monetary Fund,False,2004,17255.6
haver-local,,C273B6SC@IFS,C273B6SC@IFS,Mexico: BOP: Services: Credit (Mil.US$),,International Monetary Fund,False,2005,19449.9
haver-local,,C273B6SC@IFS,C273B6SC@IFS,Mexico: BOP: Services: Credit (Mil.US$),,International Monetary Fund,False,2006,20421.2
haver-local,,C273B6SC@IFS,C273B6SC@IFS,Mexico: BOP: Services: Credit (Mil.US$),,International Monetary Fund,False,2007,22987.8
haver-local,,C273B6SC@IFS,C273B6SC@IFS,Mexico: BOP: Services: Credit (Mil.US$),,International Monetary Fund,False,2008,24351.3
haver-local,,C273B6SC@IFS,C273B6SC@IFS,Mexico: BOP: Services: Credit (Mil.US$),,International Monetary Fund,False,2009,20843.2
haver-local,,C273B6SC@IFS,C273B6SC@IFS,Mexico: BOP: Services: Credit (Mil.US$),,International Monetary Fund,False,2010,22120.3
haver-local,,C273B6SC@IFS,C273B6SC@IFS,Mexico: BOP: Services: Credit (Mil.US$),,International Monetary Fund,False,2011,23590.2
haver-local,,C273B6SC@IFS,C273B6SC@IFS,Mexico: BOP: Services: Credit (Mil.US$),,International Monetary Fund,False,2012,24715.7
haver-local,,C273B6SC@IFS,C273B6SC@IFS,Mexico: BOP: Services: Credit (Mil.US$),,International Monetary Fund,False,2013,27401.8
haver-local,,C273B6SC@IFS,C273B6SC@IFS,Mexico: BOP: Services: Credit (Mil.US$),,International Monetary Fund,False,2014,31256.4
haver-local,,C273B6SC@IFS,C273B6SC@IFS,Mexico: BOP: Services: Credit (Mil.US$),,International Monetary Fund,False,2015,32826.1
haver-local,,C273B6SC@IFS,C273B6SC@IFS,Mexico: BOP: Services: Credit (Mil.US$),,International Monetary Fund,False,2016,34110.3
haver-local,,C273B6SC@IFS,C273B6SC@IFS,Mexico: BOP: Services: Credit (Mil.US$),,International Monetary Fund,False,2017,38044.2
haver-local,,C273B6SC@IFS,C273B6SC@IFS,Mexico: BOP: Services: Credit (Mil.US$),,International Monetary Fund,False,2018,40220.8
haver-local,,C273B6SC@IFS,C273B6SC@IFS,Mexico: BOP: Services: Credit (Mil.US$),,International Monetary Fund,False,2019,44162.6
haver-local,,C273B6SC@IFS,C273B6SC@IFS,Mexico: BOP: Services: Credit (Mil.US$),,International Monetary Fund,False,2020,28536.5
haver-local,,C273B6SC@IFS,C273B6SC@IFS,Mexico: BOP: Services: Credit (Mil.US$),,International Monetary Fund,False,2021,42439.8
haver-local,,C273B6SC@IFS,C273B6SC@IFS,Mexico: BOP: Services: Credit (Mil.US$),,International Monetary Fund,False,2022,53274.7
haver-local,,C273B6SC@IFS,C273B6SC@IFS,Mexico: BOP: Services: Credit (Mil.US$),,International Monetary Fund,False,2023,57689.3
haver-local,,C273B6SC@IFS,C273B6SC@IFS,Mexico: BOP: Services: Credit (Mil.US$),,International Monetary Fund,False,2024,64263.0
haver-local,,C273B6SD@IFS,C273B6SD@IFS,Mexico: BOP: Services: Debit (Mil.US$),,International Monetary Fund,False,1990,10323.0
haver-local,,C273B6SD@IFS,C273B6SD@IFS,Mexico: BOP: Services: Debit (Mil.US$),,International Monetary Fund,False,1991,10959.0
haver-local,,C273B6SD@IFS,C273B6SD@IFS,Mexico: BOP: Services: Debit (Mil.US$),,International Monetary Fund,False,1992,11959.0
haver-local,,C273B6SD@IFS,C273B6SD@IFS,Mexico: BOP: Services: Debit (Mil.US$),,International Monetary Fund,False,1993,12046.0
haver-local,,C273B6SD@IFS,C273B6SD@IFS,Mexico: BOP: Services: Debit (Mil.US$),,International Monetary Fund,False,1994,13042.7
haver-local,,C273B6SD@IFS,C273B6SD@IFS,Mexico: BOP: Services: Debit (Mil.US$),,International Monetary Fund,False,1995,9715.3
haver-local,,C273B6SD@IFS,C273B6SD@IFS,Mexico: BOP: Services: Debit (Mil.US$),,International Monetary Fund,False,1996,9970.9
haver-local,,C273B6SD@IFS,C273B6SD@IFS,Mexico: BOP: Services: Debit (Mil.US$),,International Monetary Fund,False,1997,11650.6
haver-local,,C273B6SD@IFS,C273B6SD@IFS,Mexico: BOP: Services: Debit (Mil.US$),,International Monetary Fund,False,1998,12842.7
haver-local,,C273B6SD@IFS,C273B6SD@IFS,Mexico: BOP: Services: Debit (Mil.US$),,International Monetary Fund,False,1999,14295.0
haver-local,,C273B6SD@IFS,C273B6SD@IFS,Mexico: BOP: Services: Debit (Mil.US$),,International Monetary Fund,False,2000,17056.6
haver-local,,C273B6SD@IFS,C273B6SD@IFS,Mexico: BOP: Services: Debit (Mil.US$),,International Monetary Fund,False,2001,16929.2
haver-local,,C273B6SD@IFS,C273B6SD@IFS,Mexico: BOP: Services: Debit (Mil.US$),,International Monetary Fund,False,2002,20130.5
haver-local,,C273B6SD@IFS,C273B6SD@IFS,Mexico: BOP: Services: Debit (Mil.US$),,International Monetary Fund,False,2003,20820.1
haver-local,,C273B6SD@IFS,C273B6SD@IFS,Mexico: BOP: Services: Debit (Mil.US$),,International Monetary Fund,False,2004,23380.5
haver-local,,C273B6SD@IFS,C273B6SD@IFS,Mexico: BOP: Services: Debit (Mil.US$),,International Monetary Fund,False,2005,26353.2
haver-local,,C273B6SD@IFS,C273B6SD@IFS,Mexico: BOP: Services: Debit (Mil.US$),,International Monetary Fund,False,2006,28100.0
haver-local,,C273B6SD@IFS,C273B6SD@IFS,Mexico: BOP: Services: Debit (Mil.US$),,International Monetary Fund,False,2007,31372.2
haver-local,,C273B6SD@IFS,C273B6SD@IFS,Mexico: BOP: Services: Debit (Mil.US$),,International Monetary Fund,False,2008,33606.0
haver-local,,C273B6SD@IFS,C273B6SD@IFS,Mexico: BOP: Services: Debit (Mil.US$),,International Monetary Fund,False,2009,30738.0
haver-local,,C273B6SD@IFS,C273B6SD@IFS,Mexico: BOP: Services: Debit (Mil.US$),,International Monetary Fund,False,2010,32800.9
haver-local,,C273B6SD@IFS,C273B6SD@IFS,Mexico: BOP: Services: Debit (Mil.US$),,International Monetary Fund,False,2011,38365.7
haver-local,,C273B6SD@IFS,C273B6SD@IFS,Mexico: BOP: Services: Debit (Mil.US$),,International Monetary Fund,False,2012,39588.1
haver-local,,C273B6SD@IFS,C273B6SD@IFS,Mexico: BOP: Services: Debit (Mil.US$),,International Monetary Fund,False,2013,42400.0
haver-local,,C273B6SD@IFS,C273B6SD@IFS,Mexico: BOP: Services: Debit (Mil.US$),,International Monetary Fund,False,2014,45024.6
haver-local,,C273B6SD@IFS,C273B6SD@IFS,Mexico: BOP: Services: Debit (Mil.US$),,International Monetary Fund,False,2015,44021.5
haver-local,,C273B6SD@IFS,C273B6SD@IFS,Mexico: BOP: Services: Debit (Mil.US$),,International Monetary Fund,False,2016,44696.2
haver-local,,C273B6SD@IFS,C273B6SD@IFS,Mexico: BOP: Services: Debit (Mil.US$),,International Monetary Fund,False,2017,49730.4
haver-local,,C273B6SD@IFS,C273B6SD@IFS,Mexico: BOP: Services: Debit (Mil.US$),,International Monetary Fund,False,2018,54064.2
haver-local,,C273B6SD@IFS,C273B6SD@IFS,Mexico: BOP: Services: Debit (Mil.US$),,International Monetary Fund,False,2019,53595.8
haver-local,,C273B6SD@IFS,C273B6SD@IFS,Mexico: BOP: Services: Debit (Mil.US$),,International Monetary Fund,False,2020,40975.4
haver-local,,C273B6SD@IFS,C273B6SD@IFS,Mexico: BOP: Services: Debit (Mil.US$),,International Monetary Fund,False,2021,54837.5
haver-local,,C273B6SD@IFS,C273B6SD@IFS,Mexico: BOP: Services: Debit (Mil.US$),,International Monetary Fund,False,2022,65069.7
haver-local,,C273B6SD@IFS,C273B6SD@IFS,Mexico: BOP: Services: Debit (Mil.US$),,International Monetary Fund,False,2023,74997.1
haver-local,,C273B6SD@IFS,C273B6SD@IFS,Mexico: BOP: Services: Debit (Mil.US$),,International Monetary Fund,False,2024,73778.3
haver-local,,C273LME@IFS,C273LME@IFS,"Mexico: Foreign Exchange (EOP,Mil.US$)",,International Monetary Fund,False,1990,9446.0
haver-local,,C273LME@IFS,C273LME@IFS,"Mexico: Foreign Exchange (EOP,Mil.US$)",,International Monetary Fund,False,1991,17140.0
haver-local,,C273LME@IFS,C273LME@IFS,"Mexico: Foreign Exchange (EOP,Mil.US$)",,International Monetary Fund,False,1992,18394.0
haver-local,,C273LME@IFS,C273LME@IFS,"Mexico: Foreign Exchange (EOP,Mil.US$)",,International Monetary Fund,False,1993,24886.0
haver-local,,C273LME@IFS,C273LME@IFS,"Mexico: Foreign Exchange (EOP,Mil.US$)",,International Monetary Fund,False,1994,6101.0
haver-local,,C273LME@IFS,C273LME@IFS,"Mexico: Foreign Exchange (EOP,Mil.US$)",,International Monetary Fund,False,1995,15250.0
haver-local,,C273LME@IFS,C273LME@IFS,"Mexico: Foreign Exchange (EOP,Mil.US$)",,International Monetary Fund,False,1996,19176.0
haver-local,,C273LME@IFS,C273LME@IFS,"Mexico: Foreign Exchange (EOP,Mil.US$)",,International Monetary Fund,False,1997,28136.0
haver-local,,C273LME@IFS,C273LME@IFS,"Mexico: Foreign Exchange (EOP,Mil.US$)",,International Monetary Fund,False,1998,31461.0
haver-local,,C273LME@IFS,C273LME@IFS,"Mexico: Foreign Exchange (EOP,Mil.US$)",,International Monetary Fund,False,1999,30992.0
haver-local,,C273LME@IFS,C273LME@IFS,"Mexico: Foreign Exchange (EOP,Mil.US$)",,International Monetary Fund,False,2000,35142.0
haver-local,,C273LME@IFS,C273LME@IFS,"Mexico: Foreign Exchange (EOP,Mil.US$)",,International Monetary Fund,False,2001,44384.0
haver-local,,C273LME@IFS,C273LME@IFS,"Mexico: Foreign Exchange (EOP,Mil.US$)",,International Monetary Fund,False,2002,49895.0
haver-local,,C273LME@IFS,C273LME@IFS,"Mexico: Foreign Exchange (EOP,Mil.US$)",,International Monetary Fund,False,2003,57740.0
haver-local,,C273LME@IFS,C273LME@IFS,"Mexico: Foreign Exchange (EOP,Mil.US$)",,International Monetary Fund,False,2004,62778.0
haver-local,,C273LME@IFS,C273LME@IFS,"Mexico: Foreign Exchange (EOP,Mil.US$)",,International Monetary Fund,False,2005,73015.0
haver-local,,C273LME@IFS,C273LME@IFS,"Mexico: Foreign Exchange (EOP,Mil.US$)",,International Monetary Fund,False,2006,75448.0
haver-local,,C273LME@IFS,C273LME@IFS,"Mexico: Foreign Exchange (EOP,Mil.US$)",,International Monetary Fund,False,2007,86309.0
haver-local,,C273LME@IFS,C273LME@IFS,"Mexico: Foreign Exchange (EOP,Mil.US$)",,International Monetary Fund,False,2008,93994.0
haver-local,,C273LME@IFS,C273LME@IFS,"Mexico: Foreign Exchange (EOP,Mil.US$)",,International Monetary Fund,False,2009,94103.0
haver-local,,C273LME@IFS,C273LME@IFS,"Mexico: Foreign Exchange (EOP,Mil.US$)",,International Monetary Fund,False,2010,114884.0
haver-local,,C273LME@IFS,C273LME@IFS,"Mexico: Foreign Exchange (EOP,Mil.US$)",,International Monetary Fund,False,2011,137485.0
haver-local,,C273LME@IFS,C273LME@IFS,"Mexico: Foreign Exchange (EOP,Mil.US$)",,International Monetary Fund,False,2012,153473.0
haver-local,,C273LME@IFS,C273LME@IFS,"Mexico: Foreign Exchange (EOP,Mil.US$)",,International Monetary Fund,False,2013,168613.0
haver-local,,C273LME@IFS,C273LME@IFS,"Mexico: Foreign Exchange (EOP,Mil.US$)",,International Monetary Fund,False,2014,185184.0
haver-local,,C273LME@IFS,C273LME@IFS,"Mexico: Foreign Exchange (EOP,Mil.US$)",,International Monetary Fund,False,2015,168373.0
haver-local,,C273LME@IFS,C273LME@IFS,"Mexico: Foreign Exchange (EOP,Mil.US$)",,International Monetary Fund,False,2016,168746.0
haver-local,,C273LME@IFS,C273LME@IFS,"Mexico: Foreign Exchange (EOP,Mil.US$)",,International Monetary Fund,False,2017,164892.0
haver-local,,C273LME@IFS,C273LME@IFS,"Mexico: Foreign Exchange (EOP,Mil.US$)",,International Monetary Fund,False,2018,165197.0
haver-local,,C273LME@IFS,C273LME@IFS,"Mexico: Foreign Exchange (EOP,Mil.US$)",,International Monetary Fund,False,2019,170580.0
haver-local,,C273LME@IFS,C273LME@IFS,"Mexico: Foreign Exchange (EOP,Mil.US$)",,International Monetary Fund,False,2020,184175.0
haver-local,,C273LME@IFS,C273LME@IFS,"Mexico: Foreign Exchange (EOP,Mil.US$)",,International Monetary Fund,False,2021,180766.0
haver-local,,C273LME@IFS,C273LME@IFS,"Mexico: Foreign Exchange (EOP,Mil.US$)",,International Monetary Fund,False,2022,174771.0
haver-local,,C273LME@IFS,C273LME@IFS,"Mexico: Foreign Exchange (EOP,Mil.US$)",,International Monetary Fund,False,2023,186857.0
haver-local,,C273LME@IFS,C273LME@IFS,"Mexico: Foreign Exchange (EOP,Mil.US$)",,International Monetary Fund,False,2024,203277.0
haver-local,,C273LMG@IFS,C273LMG@IFS,"Mexico: Official Reserve Assets, Gold (EOP,Mil.Fine Troy Ounces)",,International Monetary Fund,False,1990,0.919
haver-local,,C273LMG@IFS,C273LMG@IFS,"Mexico: Official Reserve Assets, Gold (EOP,Mil.Fine Troy Ounces)",,International Monetary Fund,False,1991,0.923
haver-local,,C273LMG@IFS,C273LMG@IFS,"Mexico: Official Reserve Assets, Gold (EOP,Mil.Fine Troy Ounces)",,International Monetary Fund,False,1992,0.688
haver-local,,C273LMG@IFS,C273LMG@IFS,"Mexico: Official Reserve Assets, Gold (EOP,Mil.Fine Troy Ounces)",,International Monetary Fund,False,1993,0.484
haver-local,,C273LMG@IFS,C273LMG@IFS,"Mexico: Official Reserve Assets, Gold (EOP,Mil.Fine Troy Ounces)",,International Monetary Fund,False,1994,0.426
haver-local,,C273LMG@IFS,C273LMG@IFS,"Mexico: Official Reserve Assets, Gold (EOP,Mil.Fine Troy Ounces)",,International Monetary Fund,False,1995,0.514
haver-local,,C273LMG@IFS,C273LMG@IFS,"Mexico: Official Reserve Assets, Gold (EOP,Mil.Fine Troy Ounces)",,International Monetary Fund,False,1996,0.255
haver-local,,C273LMG@IFS,C273LMG@IFS,"Mexico: Official Reserve Assets, Gold (EOP,Mil.Fine Troy Ounces)",,International Monetary Fund,False,1997,0.19
haver-local,,C273LMG@IFS,C273LMG@IFS,"Mexico: Official Reserve Assets, Gold (EOP,Mil.Fine Troy Ounces)",,International Monetary Fund,False,1998,0.223
haver-local,,C273LMG@IFS,C273LMG@IFS,"Mexico: Official Reserve Assets, Gold (EOP,Mil.Fine Troy Ounces)",,International Monetary Fund,False,1999,0.159
haver-local,,C273LMG@IFS,C273LMG@IFS,"Mexico: Official Reserve Assets, Gold (EOP,Mil.Fine Troy Ounces)",,International Monetary Fund,False,2000,0.249
haver-local,,C273LMG@IFS,C273LMG@IFS,"Mexico: Official Reserve Assets, Gold (EOP,Mil.Fine Troy Ounces)",,International Monetary Fund,False,2001,0.231
haver-local,,C273LMG@IFS,C273LMG@IFS,"Mexico: Official Reserve Assets, Gold (EOP,Mil.Fine Troy Ounces)",,International Monetary Fund,False,2002,0.225
haver-local,,C273LMG@IFS,C273LMG@IFS,"Mexico: Official Reserve Assets, Gold (EOP,Mil.Fine Troy Ounces)",,International Monetary Fund,False,2003,0.17
haver-local,,C273LMG@IFS,C273LMG@IFS,"Mexico: Official Reserve Assets, Gold (EOP,Mil.Fine Troy Ounces)",,International Monetary Fund,False,2004,0.139
haver-local,,C273LMG@IFS,C273LMG@IFS,"Mexico: Official Reserve Assets, Gold (EOP,Mil.Fine Troy Ounces)",,International Monetary Fund,False,2005,0.108
haver-local,,C273LMG@IFS,C273LMG@IFS,"Mexico: Official Reserve Assets, Gold (EOP,Mil.Fine Troy Ounces)",,International Monetary Fund,False,2006,0.093
haver-local,,C273LMG@IFS,C273LMG@IFS,"Mexico: Official Reserve Assets, Gold (EOP,Mil.Fine Troy Ounces)",,International Monetary Fund,False,2007,0.119
haver-local,,C273LMG@IFS,C273LMG@IFS,"Mexico: Official Reserve Assets, Gold (EOP,Mil.Fine Troy Ounces)",,International Monetary Fund,False,2008,0.2
haver-local,,C273LMG@IFS,C273LMG@IFS,"Mexico: Official Reserve Assets, Gold (EOP,Mil.Fine Troy Ounces)",,International Monetary Fund,False,2009,0.276
haver-local,,C273LMG@IFS,C273LMG@IFS,"Mexico: Official Reserve Assets, Gold (EOP,Mil.Fine Troy Ounces)",,International Monetary Fund,False,2010,0.227
haver-local,,C273LMG@IFS,C273LMG@IFS,"Mexico: Official Reserve Assets, Gold (EOP,Mil.Fine Troy Ounces)",,International Monetary Fund,False,2011,3.408
haver-local,,C273LMG@IFS,C273LMG@IFS,"Mexico: Official Reserve Assets, Gold (EOP,Mil.Fine Troy Ounces)",,International Monetary Fund,False,2012,4.004
haver-local,,C273LMG@IFS,C273LMG@IFS,"Mexico: Official Reserve Assets, Gold (EOP,Mil.Fine Troy Ounces)",,International Monetary Fund,False,2013,3.958
haver-local,,C273LMG@IFS,C273LMG@IFS,"Mexico: Official Reserve Assets, Gold (EOP,Mil.Fine Troy Ounces)",,International Monetary Fund,False,2014,3.946
haver-local,,C273LMG@IFS,C273LMG@IFS,"Mexico: Official Reserve Assets, Gold (EOP,Mil.Fine Troy Ounces)",,International Monetary Fund,False,2015,3.905
haver-local,,C273LMG@IFS,C273LMG@IFS,"Mexico: Official Reserve Assets, Gold (EOP,Mil.Fine Troy Ounces)",,International Monetary Fund,False,2016,3.873
haver-local,,C273LMG@IFS,C273LMG@IFS,"Mexico: Official Reserve Assets, Gold (EOP,Mil.Fine Troy Ounces)",,International Monetary Fund,False,2017,3.865
haver-local,,C273LMG@IFS,C273LMG@IFS,"Mexico: Official Reserve Assets, Gold (EOP,Mil.Fine Troy Ounces)",,International Monetary Fund,False,2018,3.859
haver-local,,C273LMG@IFS,C273LMG@IFS,"Mexico: Official Reserve Assets, Gold (EOP,Mil.Fine Troy Ounces)",,International Monetary Fund,False,2019,3.86
haver-local,,C273LMG@IFS,C273LMG@IFS,"Mexico: Official Reserve Assets, Gold (EOP,Mil.Fine Troy Ounces)",,International Monetary Fund,False,2020,3.86
haver-local,,C273LMG@IFS,C273LMG@IFS,"Mexico: Official Reserve Assets, Gold (EOP,Mil.Fine Troy Ounces)",,International Monetary Fund,False,2021,3.859
haver-local,,C273LMG@IFS,C273LMG@IFS,"Mexico: Official Reserve Assets, Gold (EOP,Mil.Fine Troy Ounces)",,International Monetary Fund,False,2022,3.859
haver-local,,C273LMG@IFS,C273LMG@IFS,"Mexico: Official Reserve Assets, Gold (EOP,Mil.Fine Troy Ounces)",,International Monetary Fund,False,2023,3.862
haver-local,,C273LMG@IFS,C273LMG@IFS,"Mexico: Official Reserve Assets, Gold (EOP,Mil.Fine Troy Ounces)",,International Monetary Fund,False,2024,3.868
haver-local,,C273LMT@IFS,C273LMT@IFS,"Mexico: Total Reserves Minus Gold (EOP,Mil.US$)",,International Monetary Fund,False,1990,9863.0
haver-local,,C273LMT@IFS,C273LMT@IFS,"Mexico: Total Reserves Minus Gold (EOP,Mil.US$)",,International Monetary Fund,False,1991,17726.0
haver-local,,C273LMT@IFS,C273LMT@IFS,"Mexico: Total Reserves Minus Gold (EOP,Mil.US$)",,International Monetary Fund,False,1992,18942.0
haver-local,,C273LMT@IFS,C273LMT@IFS,"Mexico: Total Reserves Minus Gold (EOP,Mil.US$)",,International Monetary Fund,False,1993,25110.0
haver-local,,C273LMT@IFS,C273LMT@IFS,"Mexico: Total Reserves Minus Gold (EOP,Mil.US$)",,International Monetary Fund,False,1994,6278.0
haver-local,,C273LMT@IFS,C273LMT@IFS,"Mexico: Total Reserves Minus Gold (EOP,Mil.US$)",,International Monetary Fund,False,1995,16847.0
haver-local,,C273LMT@IFS,C273LMT@IFS,"Mexico: Total Reserves Minus Gold (EOP,Mil.US$)",,International Monetary Fund,False,1996,19433.0
